             UB              LB           Time(s)
            751             556               0.1
            751             615               0.1
            751             633               0.2
            751             637               0.2
            751             638               0.3
            751             639               0.3
            751             646               0.3
            751             649               0.4
            751             650               0.4
            751             651               0.6
            751             654               1.1
            751             655               2.1
            751             656               2.8
            751             657               4.4
            732             657               7.2
            730             657               7.8
            707             657               8.9
            707             658               9.1
            675             658               9.5
            675             659              10.2
            675             660              10.7
            675             661              11.1
            675             662              11.7
            667             662              12.0
            667             663              12.0
            667             664              12.1
            667             665              12.1
            667             666              12.2
            667             667              12.2

../solutions/ILP2/R09_12_05_00         667.000             667             667             667              85         0.00000          12.202               1

