             UB              LB           Time(s)
            722             382               0.9
            722             486               1.1
            722             491               1.2
            722             497               1.4
            722             506               1.5
            722             509               1.6
            722             511               2.5
            722             512               2.5
            696             512               6.0
            696             517               6.1
            696             518               6.1
            696             525               6.2
            696             531               7.6
            685             531               9.2
            629             531              16.6
            617             531              19.3
            617             544              22.9
            602             544              57.0
            598             544              77.2
            598             545              78.0
            590             545              88.8
            588             545             103.9
            588             546             168.4
            588             547             223.0
            588             548             264.5
            588             549             296.3
            588             550             336.9
            588             551             378.5
            588             552             406.2
            588             553             423.6
            588             554             460.1
            588             555             496.5
            588             556             536.1
            588             557             587.2
            588             558             617.9
            588             559             642.0
            588             560             668.1
            588             561             678.1
            588             562             732.4
            587             562             803.4
            585             562             908.0
            585             563             961.4
            583             563            1054.8

../solutions/ILP2/R05_12_12_02         562.516             563             583             561              11         0.03431        3600.004               0

