             UB              LB           Time(s)
           1167             637               0.6
           1167             699               0.7
           1167             727               0.9
           1167             732               1.0
           1167             740               1.2
           1167             741               1.3
           1167             744               1.4
           1131             744               7.9
           1125             744               9.7
           1118             744              28.0
           1113             744              31.4
           1041             744              33.3
           1028             744              48.2
           1025             744             303.2
            966             744             358.2
            946             744             634.9
            944             744             754.8
            936             744             889.2
            744             744             970.3

../solutions/ILP2/R07_20_05_00         744.000             744             744             744             162         0.00000         970.337               1

