             UB              LB           Time(s)
            557             397               0.1
            557             424               0.1
            557             425               0.5
            557             426               0.7
            557             428               1.0
            557             429               1.9
            557             430               2.6
            557             431               3.6
            557             432               4.1
            557             433               4.6
            557             434               5.0
            557             435               8.8
            557             436               9.1
            557             437               9.8
            557             438              10.1
            557             440              11.5
            557             441              13.5
            557             442              16.4
            557             443              17.0
            557             444              18.3
            557             445              20.0
            557             446              22.0
            557             447              22.8
            557             448              24.1
            557             449              24.2
            557             450              26.2
            557             451              27.4
            557             452              30.6
            557             453              33.2
            557             454              35.2
            557             455              37.9
            557             456              41.1
            557             457              44.3
            557             458              46.8
            557             459              51.7
            557             460              54.5
            557             461              57.7
            557             462              63.6
            557             463              66.9
            557             464              73.4
            528             464              74.3
            528             465              78.0
            528             466              85.3
            528             467              91.1
            528             468             101.5
            528             469             106.6
            528             470             183.5
            528             471             186.4
            528             472             187.6
            528             473             192.1
            528             474             194.8
            528             475             198.0
            528             476             201.5
            528             477             203.2
            528             478             209.9
            528             479             216.0
            528             480             221.8
            528             481             229.1
            528             482             238.9
            528             483             255.0
            528             484             268.4
            528             485             289.9
            528             486             314.2
            528             487             347.5
            528             488             368.1
            528             489             399.1
            528             490             428.9
            528             491             462.0
            528             492             495.5
            528             493             524.8
            528             494             558.1
            528             495             587.0
            528             496             619.6
            528             497             651.8
            528             498             684.9
            528             499             716.6
            528             500             750.2
            528             501             783.2
            528             502             828.2
            528             503             865.6
            528             504             909.7
            528             505             957.5
            528             506            1001.0
            528             507            1042.4
            528             508            1084.0
            528             509            1127.8
            528             510            1160.6
            528             511            1191.4
            528             512            1216.4
            528             513            1238.1
            528             514            1255.7
            528             515            1269.8
            528             516            1282.2
            528             517            1290.8
            528             518            1297.8
            528             519            1304.8
            528             520            1308.9
            528             521            1312.2
            528             522            1314.9
            528             523            1316.8
            528             524            1318.7
            528             525            1319.5
            528             526            1320.3
            528             527            1320.8
            528             528            1321.0

../solutions/ILP2/R07_08_04_20         528.000             528             528             508               1         0.00000        1321.021               1

