             UB              LB           Time(s)
            916             524               0.8
            916             610               1.0
            916             613               1.1
            916             616               1.1
            916             628               1.2
            916             629               1.3
            916             632               1.4
            916             634               6.4
            916             635               6.6
            916             642              20.4
            916             643              24.3
            916             644              26.6
            916             646              34.2
            916             647              34.6
            916             648              68.7
            916             649             120.4
            885             649             257.9
            881             649             266.1
            880             649             269.3
            879             649             270.9
            875             649             280.6
            874             649             284.7
            873             649             289.3
            873             650             361.9
            798             650             786.9
            797             650             967.2
            796             650            1000.6
            740             650            1159.2
            739             650            1232.0
            739             651            1541.5
            738             651            1831.9
            738             652            2287.5
            737             652            3374.3
            679             652            3402.1
            677             652            3410.7
            676             652            3416.3
            675             652            3562.2
            674             652            3580.6

../solutions/ILP2/R07_15_05_01         651.972             652             674             651              23         0.03264        3600.005               0

