             UB              LB           Time(s)
            885             629               0.1
            885             674               0.1
            885             675               0.2
            885             676               0.2
            809             676               1.1
            781             676               8.8
            739             676              11.8
            676             676              16.5

../solutions/ILP2/R08_12_03_00         676.000             676             676             676              57         0.00000          16.486               1

