             UB              LB           Time(s)
            904             542               0.4
            904             672               0.5
            904             674               0.5
            904             700               0.7
            904             717               0.8
            904             719               1.3
            904             720               1.3
            904             721               4.5
            904             722               9.2
            904             724              12.6
            858             724              50.5
            801             724              54.6
            797             724              55.3
            797             725              69.0
            797             726              79.1
            797             727              84.3
            797             728              88.7
            797             729              99.4
            797             730             101.8
            797             731             106.2
            797             732             112.5
            797             733             116.2
            797             734             132.1
            797             736             136.2
            797             737             144.1
            782             737             176.3
            780             737             188.9
            772             737             223.8
            770             737             230.1
            768             737             362.9
            768             738             376.3
            766             738             380.6
            766             739             611.9
            766             740            1355.5
            766             741            1572.3
            766             742            1938.4
            766             743            2579.0
            765             743            3159.7
            763             743            3179.3
            763             744            3369.1

../solutions/ILP2/R06_12_05_02         743.223             744             763             739              12         0.02490        3600.006               0

