             UB              LB           Time(s)
            885             629               0.7
            885             673               0.9
            885             674               1.0
            885             675               1.1
            885             676               1.3
            839             676              17.8
            839             677              18.4
            839             678              51.3
            839             679              52.6
            839             680              64.3
            839             681              73.8
            839             682             114.6
            839             683             241.5
            839             684             310.4
            839             685             328.2
            839             686             329.4
            839             687             413.9
            839             688             746.8
            839             689            1102.0
            839             690            2180.9
            839             691            3233.1

../solutions/ILP2/R08_12_12_10         690.094             691             839             809               3         0.17640        3600.003               0

