             UB              LB           Time(s)
            916             524               2.6
            916             611               2.8
            916             617               3.0
            916             620               3.0
            916             621               3.1
            916             624               3.5
            916             625               3.5
            916             626               3.6
            916             627               3.7
            916             631               7.7
            916             634              35.0
            916             635              95.0
            916             640              96.6
            916             642              97.3
            916             643             103.0
            916             644             105.1
            916             645             117.0
            916             646             376.8
            889             646             575.8
            874             646             579.2
            871             646             753.4
            866             646             801.1
            831             646             987.1
            810             646            1020.9
            810             647            1140.0
            810             648            1554.6
            805             648            1873.5
            785             648            2034.0
            775             648            2075.7
            770             648            2104.9
            765             648            2146.9
            743             648            2188.5
            735             648            2291.9
            735             649            2592.8

../solutions/ILP2/R07_15_15_05         648.673             649             735             665              14         0.11701        3600.213               0

