             UB              LB           Time(s)
           1167             637               1.0
           1167             698               1.2
           1167             713               1.4
           1167             723               1.6
           1167             729               1.7
           1167             731               1.9
           1167             732               2.0
           1167             733               2.1
           1167             734               3.3
           1167             735               9.2
           1167             744              17.9
           1167             745              89.2
           1166             745             433.5
           1164             745             584.8
           1164             746            1375.8
           1156             746            2618.6
           1156             747            3546.9

../solutions/ILP2/R07_20_02_05         746.003             747            1156            1141               3         0.35381        3600.033               0

