             UB              LB           Time(s)
           1048             719               0.2
           1048             785               0.3
           1048             786               1.4
           1048             787               2.5
           1048             788               4.0
           1048             789               4.5
           1048             790              56.1
           1048             791             213.7
           1048             792             395.8
           1048             793             421.6
           1048             794             427.9
           1048             795             432.1
           1048             796             435.0
           1048             797             469.7
           1048             798             513.7
           1030             798             535.1
           1030             799             555.1
           1030             800             567.5
           1030             801             580.1
           1030             802             601.6
           1030             803             617.8
           1030             804             656.7
           1030             805             704.8
           1030             806             765.7
           1030             807             877.5
           1030             808             994.7
           1024             808            1008.8
           1024             809            1144.3
           1024             810            1417.8
           1024             811            1929.0
           1024             812            2508.3
           1024             813            3369.0

../solutions/ILP2/R08_15_01_05         812.276             813            1024            1014               2         0.20605        3600.012               0

