             UB              LB           Time(s)
            980             505               0.2
            980             641               0.2
            980             655               0.3
            980             656               0.3
            980             657               0.4
            980             658               0.5
            980             659               1.1
            924             659               2.2
            924             660               3.8
            924             661               3.9
            924             662               4.4
            924             663               4.4
            924             664               4.7
            924             665               4.7
            924             666               5.0
            920             666               5.0
            920             667               5.0
            920             668               5.7
            920             669               6.5
            920             670               7.0
            920             671               7.5
            920             672               7.9
            920             673               8.4
            920             675               8.9
            920             677               9.2
            920             678               9.3
            920             679              10.9
            920             680              11.7
            920             681              13.0
            920             682              13.4
            920             683              13.8
            920             684              15.6
            920             685              17.8
            918             685              22.0
            918             686              24.0
            885             686              26.1
            885             687              41.9
            885             688              49.0
            885             689              57.2
            885             690              62.6
            885             691              69.0
            885             692              75.9
            878             692             111.4
            859             692             119.2
            859             693             136.5
            859             694             149.1
            859             695             164.2
            859             696             180.9
            859             697             216.0
            859             698             243.5
            859             699             279.3
            859             700             332.5
            859             701             383.3
            859             702             440.4
            859             703             515.4
            859             704             585.1
            859             705             653.4
            859             706             736.9
            859             707             846.7
            859             708             966.0
            859             709            1152.3
            859             710            1330.2
            859             711            1575.8
            859             712            1801.6
            859             713            2160.2
            859             714            2606.0
            859             715            3350.8

../solutions/ILP2/R05_15_01_00         714.359             715             859             859              11         0.16764        3600.013               0

