             UB              LB           Time(s)
            797             582               0.1
            797             595               0.1
            797             597               0.1
            797             611               0.2
            797             620               0.2
            797             623               0.2
            797             624               0.7
            778             624              11.2
            778             625              11.3
            778             626              16.3
            778             627              22.9
            778             628              29.9
            778             629              36.1
            778             630              48.1
            778             631              59.4
            772             631             113.5
            772             632             115.9
            772             633             116.6
            772             634             119.5
            772             635             121.0
            772             636             124.8
            772             637             129.2
            772             638             134.1
            772             639             143.3
            772             640             151.4
            772             641             166.5
            772             642             177.0
            772             643             188.5
            772             644             215.5
            772             645             236.3
            772             646             273.4
            772             647             298.1
            772             648             333.0
            772             649             377.9
            772             650             428.5
            772             651             488.1
            772             652             555.0
            772             653             637.6
            772             654             716.8
            772             655             833.2
            772             656             965.3
            772             657            1099.6
            772             658            1276.6
            772             659            1456.5
            768             659            1506.9
            766             659            1512.7
            766             660            1633.2
            766             661            1844.5
            766             662            2116.1
            766             663            2372.7
            766             664            2689.1
            753             664            2697.5
            753             665            2990.5
            753             666            3359.3

../solutions/ILP2/R08_10_01_10         665.683             666             753             693               6         0.11554        3600.009               0

