             UB              LB           Time(s)
            872             543               0.1
            872             655               0.1
            872             660               0.1
            872             692               0.2
            872             699               0.2
            872             701               0.2
            872             712               0.4
            872             713               0.4
            872             715               0.7
            872             717               1.0
            872             728               2.3
            872             729               2.7
            822             729               3.4
            822             730               3.5
            822             731               3.5
            822             732               3.9
            770             732               6.9
            732             732              10.5

../solutions/ILP2/R06_10_02_00         732.000             732             732             732              31         0.00000          10.552               1

