             UB              LB           Time(s)
            885             629               0.2
            885             673               0.2
            885             674               0.3
            885             676               0.4
            885             677               2.2
            885             679               8.3
            885             680              10.3
            885             681              12.1
            885             682              15.1
            885             683              40.9
            885             684              48.1
            885             685              52.6
            844             685              55.0
            844             686              60.6
            834             686              65.1
            834             687              72.8
            834             688              93.0
            829             688             119.9
            829             689             163.8
            829             690             259.5
            829             691             618.1
            829             692             677.3
            829             693             781.5
            829             694             889.9
            829             695            1073.4
            829             696            1313.0
            807             696            1552.3
            807             697            1668.3
            802             697            1955.9
            802             698            2172.5
            802             699            2841.2

../solutions/ILP2/R08_12_02_05         698.904             699             802             712              18         0.12843        3600.008               0

