             UB              LB           Time(s)
            601             459               0.0
            589             459               0.0
            589             530               0.0
            542             530               0.1
            540             530               0.2
            538             530               0.3
            538             531               0.3
            538             532               0.4
            538             533               0.4
            538             534               0.6
            538             535               0.8
            538             536               0.9
            538             537               0.9
            538             538               0.9

../solutions/ILP2/R06_06_06_02         538.000             538             538             530               4         0.00000           0.925               1

