             UB              LB           Time(s)
            998             650               0.7
            998             782               0.8
            998             783               0.8
            998             784               0.9
            998             786               0.9
            998             791              19.9
            998             792              20.0
            998             793              20.5
            998             794              23.1
            998             795              98.5
            998             796             289.8
            909             796             316.7
            909             797             414.2
            909             798             598.0
            907             798             812.4
            905             798             835.3
            901             798             849.7
            899             798             861.5
            899             799             949.9
            897             799            1168.4
            897             800            1176.5
            897             801            1494.7
            897             802            2917.3
            897             803            3181.9
            897             804            3475.1

../solutions/ILP2/R06_15_04_02         803.470             804             897             871              13         0.10368        3600.008               0

