             UB              LB           Time(s)
            885             629               0.2
            885             674               0.3
            885             676               0.3
            844             676               2.4
            844             677               2.5
            829             677               3.3
            824             677               4.1
            821             677              42.2
            818             677              83.6
            813             677              98.2
            806             677             154.1
            806             678             202.1
            801             678             244.8
            801             679             304.9
            801             680             326.6
            796             680             334.6
            796             681             436.5
            796             683             442.5
            796             684             467.9
            796             685             472.2
            796             686             483.8
            796             687             534.2
            796             688             588.7
            796             689             691.0
            796             690             861.3
            796             691            1029.2
            796             692            1407.9
            796             693            1765.5
            796             694            2396.0
            796             695            3346.1

../solutions/ILP2/R08_12_03_05         694.207             695             796             691              21         0.12688        3600.010               0

