             UB              LB           Time(s)
           1140             665               2.0
           1140             829               2.4
           1140             830               2.7
           1140             831               4.0
           1140             836              18.7
           1140             837              49.8
           1140             838             361.3
           1140             839             745.6
           1140             840            1536.1
           1140             841            3513.3

../solutions/ILP2/R06_20_04_05         840.289             841            1140            1140               0         0.26228        3600.015               0

