             UB              LB           Time(s)
            622             366               0.1
            622             456               0.1
            622             463               0.2
            622             483               0.2
            622             484               0.2
            622             485               4.1
            622             486               4.2
            622             488               4.6
            622             489               5.3
            622             490               5.5
            622             491               6.1
            622             492               7.3
            622             493               7.9
            622             494               9.6
            622             495              11.2
            622             496              17.5
            622             497              19.6
            622             498              23.6
            622             499              41.5
            622             500              55.0
            622             501              60.5
            622             502              63.7
            622             503              71.9
            622             504              82.2
            622             505              94.0
            622             506             103.0
            622             507             152.2
            622             508             153.4
            622             509             155.6
            622             510             156.3
            622             511             157.7
            622             512             160.3
            622             513             162.4
            622             514             163.7
            622             515             165.1
            622             516             167.1
            622             517             169.7
            622             518             172.3
            622             519             173.3
            622             520             176.9
            622             521             179.5
            622             522             180.6
            622             523             188.2
            622             524             191.3
            622             525             195.2
            622             526             200.7
            622             527             211.1
            622             528             223.8
            622             529             241.7
            622             530             254.2
            622             531             284.4
            622             532             309.5
            622             533             331.2
            622             534             349.1
            622             535             372.2
            622             536             404.0
            622             537             436.4
            622             538             472.9
            622             539             510.2
            622             540             556.3
            622             541             619.8
            622             542             690.8
            622             543             774.7
            622             544             856.1
            622             545             951.1
            622             546            1069.9
            622             547            1179.1
            622             548            1314.8
            622             549            1493.0
            622             550            1689.4
            622             551            1937.5
            622             552            2196.4
            622             553            2523.8
            622             554            2923.0
            622             555            3355.9

../solutions/ILP2/R05_10_02_20         554.513             555             622             622               0         0.10772        3600.005               0

