             UB              LB           Time(s)
            722             382               0.4
            722             486               0.5
            722             491               0.5
            722             496               0.6
            722             504               0.7
            722             508               0.7
            722             511               1.8
            722             512               3.8
            722             513               5.7
            722             520               6.8
            722             521               9.3
            722             522              11.6
            722             523              11.9
            722             527              12.3
            722             539              12.7
            722             544              12.7
            722             545              15.1
            722             546              15.9
            722             547              18.6
            722             548             135.4
            722             549             184.2
            722             550             297.6
            722             551             464.3
            722             552             680.3
            722             553             935.9
            722             554            1176.6
            722             555            1260.8
            722             556            1356.4
            722             557            1402.6
            722             558            1462.4
            722             559            1472.0
            722             560            1618.8
            722             561            1712.0
            722             562            1873.6
            722             563            2031.2
            722             564            2259.3
            722             565            3276.7

../solutions/ILP2/R05_12_05_20         564.648             565             722             722               0         0.21745        3600.003               0

