             UB              LB           Time(s)
            601             459               0.0
            596             459               0.0
            596             530               0.0
            549             530               0.2
            537             530               0.3
            536             530               0.3
            536             531               0.3
            536             532               0.3
            535             532               0.4
            535             533               0.4
            535             534               0.4
            535             535               0.4

../solutions/ILP2/R06_06_02_01         535.000             535             535             530               5         0.00000           0.445               1

