             UB              LB           Time(s)
            797             582               0.2
            797             597               0.2
            797             598               0.2
            797             618               0.3
            797             621               0.3
            797             623               0.3
            797             624               3.0
            797             625              18.8
            797             626              47.7
            797             627              55.9
            797             628              57.7
            797             629              64.6
            756             629              72.0
            756             630              73.8
            746             630              79.5
            738             630              90.4
            738             631              96.6
            738             632             114.2
            738             633             147.6
            738             634             204.1
            728             634             216.0
            728             635             263.7
            728             636             358.0
            728             637             725.4
            728             638             799.9
            728             639             887.2
            728             640             987.7
            728             641            1088.4
            728             642            1243.0
            728             643            1498.0
            728             644            1769.8
            728             645            2093.0
            728             646            2508.9
            728             647            3066.9

../solutions/ILP2/R08_10_05_10         646.986             647             728             628              10         0.11126        3600.005               0

