             UB              LB           Time(s)
            689             437               0.1
            689             472               0.1
            689             476               0.2
            689             483               0.2
            689             485               0.2
            689             500               0.3
            689             502               0.3
            689             503               0.4
            645             503               2.1
            645             504               3.1
            645             505               3.4
            645             506               4.5
            645             508               7.6
            603             508               7.9
            603             509               9.1
            603             510              10.6
            600             510              11.6
            600             511              12.0
            600             512              12.2
            600             513              12.7
            600             514              13.4
            600             515              14.0
            600             516              14.7
            600             517              15.4
            600             518              16.4
            600             519              18.5
            600             520              23.4
            600             521              26.0
            600             522              28.7
            583             522              32.7
            583             523              36.2
            582             523              37.7
            582             524              92.1
            582             525              96.1
            582             526             103.9
            582             527             111.3
            582             528             117.4
            575             528             121.4
            575             529             126.0
            575             530             132.8
            575             531             140.9
            554             531             144.9
            554             532             146.8
            554             533             154.4
            551             533             160.9
            551             534             161.1
            551             535             164.3
            551             536             169.1
            536             536             181.4

../solutions/ILP2/R07_12_03_00         536.000             536             536             536              56         0.00000         181.453               1

