             UB              LB           Time(s)
            885             629               0.1
            885             674               0.1
            885             675               0.2
            885             676               0.2
            881             676               1.6
            859             676              14.7
            847             676              22.0
            847             677              29.1
            843             677             217.7
            843             678             250.4
            843             679             267.3
            843             680             306.2
            843             681             340.7
            843             682             367.9
            843             683             397.5
            843             684             450.2
            843             685             527.1
            843             686             664.8
            843             687             747.2
            843             688             928.9
            843             689            1091.7
            843             690            1329.3
            827             690            1433.8
            827             691            1566.8
            827             692            1841.0
            827             693            2122.2
            827             694            2561.1
            827             695            3113.7

../solutions/ILP2/R08_12_01_00         694.977             695             827             827              13         0.15961        3600.009               0

