             UB              LB           Time(s)
           1140             665               1.0
           1140             828               1.1
           1140             829               2.1
           1140             830               2.4
           1140             831               7.7
           1140             832               7.8
           1140             835              10.3
           1140             836              18.9
           1140             837              27.6
           1140             838             323.9
           1139             838             642.7
           1139             839            1185.7
           1139             840            1374.5
           1139             841            1531.4
           1135             841            2037.8
           1133             841            2133.4
           1133             842            2150.2
           1133             843            2486.8

../solutions/ILP2/R06_20_02_02         842.925             843            1133            1127               3         0.25596        3600.011               0

