             UB              LB           Time(s)
           1140             665               2.3
           1140             829               2.9
           1140             830               3.5
           1140             831              26.0
           1140             833              67.4
           1140             836              68.4
           1140             837             102.0
           1140             838             112.2
           1140             839             120.0
           1140             840             771.8
           1140             841            1239.9
           1140             842            1513.9
           1140             843            2556.1

../solutions/ILP2/R06_20_05_20         842.153             843            1140            1140               0         0.26053        3600.015               0

