             UB              LB           Time(s)
            671             473               0.1
            671             565               0.1
            671             583               0.2
            671             584               0.2
            671             590               0.2
            671             592               0.2
            671             593               1.2
            662             593               2.3
            662             594               3.4
            662             595               4.8
            662             596               5.4
            662             597               6.7
            662             598              23.0
            662             599              50.8
            662             600              91.6
            660             600             102.6
            660             601             135.4
            655             601             195.3
            655             602             260.6
            655             603             273.3
            655             604             281.5
            655             605             306.0
            655             606             341.5
            655             607             402.9
            655             608             470.0
            655             609             574.9
            655             610             701.6
            655             611             917.3
            655             612            1192.9
            655             613            1562.0
            655             614            1971.0
            655             615            2510.7
            655             616            3186.3

../solutions/ILP2/R09_10_02_05         615.608             616             655             625               6         0.05954        3600.005               0

