             UB              LB           Time(s)
           1186             637               1.9
           1186             752               2.2
           1186             757               2.3
           1186             766               2.4
           1186             770               2.5
           1186             772               2.7
           1186             776               3.1
           1186             777               3.3
           1186             779               3.4
           1186             781               4.2
           1186             782               5.4
           1186             783               5.5
           1186             784               6.6
           1186             785              23.6
           1186             786              37.6
           1186             787              46.7
           1186             788              57.5
           1164             788             156.2
           1161             788             442.3
           1161             789            1001.4
           1146             789            1154.3
           1142             789            1179.2
           1126             789            1446.4
           1126             790            1738.7
           1104             790            1912.9
           1098             790            2222.2
           1098             791            2456.8
           1098             792            2537.5
           1098             793            2795.6
           1098             794            2965.8

../solutions/ILP2/R05_20_04_02         793.759             794            1098            1082               8         0.27687        3600.023               0

