             UB              LB           Time(s)
            671             473               0.2
            671             563               0.2
            671             565               0.3
            671             566               0.4
            671             573               0.4
            671             576               0.4
            671             586               0.5
            671             590               0.5
            671             591               0.9
            671             592               0.9
            671             593               3.4
            671             594              12.7
            671             595              13.0
            671             596              14.3
            671             597              25.0
            671             598              26.1
            671             599              30.4
            671             600              39.5
            671             601              52.0
            671             602              65.2
            671             603              78.7
            671             604              97.5
            671             605             123.5
            671             606             154.5
            671             607             265.0
            671             608             285.5
            671             609             333.6
            671             610             608.5
            671             611             680.5
            671             612             811.2
            671             613             945.3
            671             614            1121.9
            671             615            1397.8
            671             616            1613.1
            671             617            1882.1
            671             618            2149.9
            671             619            2487.2
            671             620            2851.7
            671             621            3352.8

../solutions/ILP2/R09_10_05_20         620.415             621             671             671               0         0.07452        3600.005               0

