             UB              LB           Time(s)
            909             656               2.4
            909             679               2.5
            909             714               2.6
            909             717               2.7
            909             718               2.7
            909             726               2.8
            909             728               2.8
            909             729               2.9
            909             731               3.1
            869             731               5.7
            869             732               6.4
            869             733               6.6
            869             734               7.0
            869             735               7.3
            869             736               7.4
            785             735               7.5
            778             736               9.0
            778             737              11.0
            778             739              11.0
            778             740              11.0
            778             741              13.4
            769             741              14.6
            769             742              14.6
            769             744              15.3
            769             745              15.8
            769             746              16.2
            758             746              17.9
            758             747              18.3
            758             748              18.4
            758             749              18.5
            757             750              18.7
            757             751              19.1
            753             751              19.2
            751             751              19.4

../solutions/ILP2/R09_15_15_00         751.000             751             751             751             209         0.00000          19.390               1

