             UB              LB           Time(s)
           1199             732               2.1
           1199             797               2.3
           1199             808               2.6
           1199             809               4.4
           1199             810               5.2
           1199             811              15.8
           1199             812              43.9
           1199             813              54.6
           1199             815              56.1
           1199             816              71.3
           1199             817              83.6
           1199             819             189.4
           1199             820             404.3
           1199             821             501.3
           1180             821             801.7
           1180             822             863.3
           1178             822            2158.0

../solutions/ILP2/R08_20_04_02         821.610             822            1178            1176               1         0.30221        3600.013               0

