             UB              LB           Time(s)
            751             556               0.2
            751             617               0.2
            751             648               0.3
            751             656               0.4
            751             657               2.0
            751             658               2.0
            751             659              10.9
            751             660              13.1
            751             661              31.9
            751             662              42.4
            751             663              52.6
            751             664              66.7
            751             665              88.7
            751             666             115.0
            751             667             166.8
            751             668             230.2
            751             669             374.7
            751             670             376.1
            751             671             387.2
            751             672             401.1
            751             673             428.4
            751             674             458.8
            751             675             524.5
            751             676             618.9
            751             677             732.1
            751             678             925.5
            751             679            1188.1
            751             680            1540.2
            751             681            2062.4
            751             682            2701.6
            751             683            3554.4

../solutions/ILP2/R09_12_02_10         682.047             683             751             751               0         0.09055        3600.008               0

