             UB              LB           Time(s)
            590             375               0.1
            590             448               0.1
            590             449               0.1
            590             453               0.2
            590             455               0.2
            590             457               0.7
            590             460               1.0
            551             460               1.1
            531             460               1.1
            531             461               1.4
            527             461               2.3
            527             463               3.4
            527             464               3.4
            527             469               3.5
            527             471               3.7
            527             472               3.8
            527             475               3.9
            527             476               3.9
            527             480               4.1
            527             483               4.2
            527             485               4.4
            527             489               4.4
            527             490               4.4
            527             496               4.6
            527             497               4.6
            527             499               4.8
            527             500               4.8
            527             501               5.0
            527             502               9.4
            527             503              10.6
            527             504              13.1
            527             505              14.5
            527             506              19.0
            527             507              22.9
            527             508              28.8
            527             509              36.1
            527             510              41.4
            527             511              45.2
            527             512              48.3
            527             513              55.9
            527             514              59.9
            527             515              63.9
            527             516              68.3
            527             517              70.7
            527             518              74.1
            527             519              76.0
            527             520              77.9
            527             521              79.6
            527             522              80.5
            527             523              81.2
            527             524              81.4
            527             525              81.5
            527             526              81.6
            527             527              81.6

../solutions/ILP2/R05_08_03_05         527.000             527             527             502               5         0.00000          81.639               1

