             UB              LB           Time(s)
           1199             732               2.0
           1199             797               2.3
           1199             806               2.9
           1199             807               3.1
           1199             808               3.1
           1199             810               3.4
           1199             812               3.8
           1199             813               4.0
           1199             814              36.9
           1199             815              60.2
           1199             816             102.1
           1199             817             121.4
           1199             818             595.1
           1190             818             816.6
           1170             818             977.4
           1170             819            1045.9
           1170             820            1720.1

../solutions/ILP2/R08_20_05_10         819.791             820            1170            1150               2         0.29915        3600.013               0

