             UB              LB           Time(s)
           1199             732               0.5
           1199             797               0.7
           1199             808               0.9
           1199             809               1.6
           1199             810               1.7
           1199             812               1.8
           1199             813               3.8
           1199             815              13.1
           1199             816              14.3
           1199             817              29.7
           1191             817              60.7
           1146             817              65.0
           1146             818              86.5
           1146             819             135.0
           1146             820             203.4
           1146             821             384.2
           1121             821             387.6
           1121             822             414.8
           1080             822             433.5
           1080             823             468.9
           1080             824             601.0
           1080             825             858.4
           1061             825             981.2
           1047             825            1092.1
           1046             825            1111.3
           1033             825            1143.2
            968             825            1158.8
            887             825            1246.4
            868             825            3061.0

../solutions/ILP2/R08_20_05_00         825.000             825             868             868             161         0.04954        3600.035               0

