             UB              LB           Time(s)
            797             582               0.2
            797             597               0.2
            797             598               0.3
            797             618               0.3
            797             623               0.3
            797             624               3.3
            797             625             113.9
            797             626             221.2
            797             627             294.2
            797             628             401.5
            788             628             416.9
            788             629             418.8
            788             630             428.3
            788             631             433.4
            788             632             438.2
            788             633             457.9
            788             634             470.3
            788             635             487.9
            788             636             519.7
            788             637             556.2
            788             638             620.3
            788             639             697.8
            788             640             784.5
            788             641             882.4
            788             642             986.7
            788             643            1141.4
            788             644            1382.5
            788             645            1632.7
            788             646            1998.0
            788             647            2336.3
            788             648            2720.9
            788             649            3336.4

../solutions/ILP2/R08_10_05_20         648.453             649             788             768               1         0.17640        3600.005               0

