             UB              LB           Time(s)
            689             437               0.2
            689             472               0.3
            689             476               0.3
            689             482               0.3
            689             484               0.4
            689             486               0.5
            689             487               1.1
            689             488               4.5
            689             503               4.8
            689             504               5.0
            689             505               7.9
            689             506               8.2
            689             507              13.4
            689             508              26.7
            655             508              42.0
            655             509              48.3
            655             510              51.7
            655             511              85.1
            655             512             141.2
            653             512             158.3
            651             512             178.9
            651             513             181.2
            651             514             227.2
            651             515             269.4
            651             516             269.7
            651             517             270.0
            651             518             299.4
            651             519             313.6
            622             519             318.5
            622             520             321.0
            622             521             327.0
            616             521             327.7
            616             522             327.8
            616             523             330.8
            608             523             332.5
            608             524             343.0
            608             525             347.5
            608             526             353.1
            608             527             356.4
            608             528             361.8
            608             529             369.8
            608             530             384.8
            608             531             393.8
            608             532             407.2
            608             533             416.9
            608             534             430.5
            608             535             446.4
            608             536             461.7
            608             537             486.5
            608             538             550.8
            608             539             601.7
            608             540             728.9
            608             541             975.5
            608             542            1418.2
            604             542            2134.9
            602             542            2138.8
            600             542            2140.6
            600             543            2247.2
            595             543            2443.3
            591             543            2494.2
            579             543            2528.1
            575             543            2586.5
            571             543            2597.5
            571             544            2902.1
            571             545            3577.8

../solutions/ILP2/R07_12_03_02         544.029             545             571             549              11         0.04553        3600.009               0

