             UB              LB           Time(s)
           1199             732               1.4
           1199             797               1.7
           1199             801               2.0
           1199             802               2.1
           1199             805               2.4
           1199             808               2.6
           1199             809               5.3
           1199             811               9.3
           1199             812              19.7
           1199             813              30.6
           1199             815              31.4
           1199             816              41.8
           1199             817             334.9
           1177             817             602.4
           1177             818             655.3
           1177             819            1094.4
           1177             820            1455.8
           1177             821            1721.3
           1177             822            2216.1
           1153             822            3244.6

../solutions/ILP2/R08_20_03_01         821.546             822            1153            1150               3         0.28708        3600.014               0

