             UB              LB           Time(s)
            622             366               0.3
            622             456               0.4
            622             463               0.4
            622             483               0.5
            622             484               0.5
            622             485              44.8
            622             486              71.1
            622             487              96.3
            622             488             108.3
            622             489             123.3
            622             490             143.2
            622             491             157.6
            622             492             169.3
            622             493             191.4
            622             494             227.1
            622             495             280.0
            622             496             299.7
            622             497             306.9
            622             498             320.8
            622             499             326.5
            602             499             332.3
            602             500             350.6
            602             501             367.1
            602             502             377.4
            602             503             394.0
            602             504             401.6
            602             505             428.6
            602             506             441.4
            602             507            1040.7
            602             508            1045.6
            602             509            1058.5
            602             510            1097.8
            602             511            1119.8
            602             512            1146.0
            602             513            1163.1
            602             514            1209.1
            602             515            1262.1
            602             516            1295.9
            602             517            1328.1
            602             518            1358.0
            602             519            1399.7
            602             520            1419.6
            602             521            1442.4
            602             522            1457.3
            602             523            1488.7
            602             524            1534.8
            602             525            1560.3
            602             526            1657.0
            602             527            1763.4
            602             528            1864.0
            602             529            1946.1
            602             530            2011.9
            602             531            2133.1
            602             532            2201.7
            602             533            2277.8
            602             534            2433.6
            602             535            2892.6

../solutions/ILP2/R05_10_10_10         534.769             535             602             562               4         0.11130        3600.006               0

