             UB              LB           Time(s)
            801             529               0.0
            801             661               0.1
            801             667               0.1
            801             668               0.3
            801             669               0.4
            801             670               0.7
            801             671               1.5
            767             671               6.8
            767             672              10.6
            767             673              13.3
            687             673              13.5
            680             673              14.4
            680             674              14.6
            680             675              15.0
            680             676              15.2
            680             677              15.4
            680             678              15.4
            680             679              15.6
            680             680              15.6

../solutions/ILP2/R06_08_01_01         680.000             680             680             671               9         0.00000          15.594               1

