             UB              LB           Time(s)
           1048             719               0.7
           1048             785               0.9
           1035             785               9.1
           1035             786              10.3
           1035             787              10.4
           1035             788              59.7
           1030             788             102.6
           1030             789             108.7
           1030             790             257.3
           1029             790            1002.3
           1024             790            1333.2
           1024             791            1546.3
           1024             792            1682.7
           1024             793            1712.7
           1024             794            1743.2
           1024             795            1929.6
           1024             796            2216.2
           1024             797            2997.4

../solutions/ILP2/R08_15_04_05         796.333             797            1024            1014               2         0.22168        3600.005               0

