             UB              LB           Time(s)
            568             416               0.0
            568             461               0.1
            553             461               0.1
            553             462               0.2
            553             463               0.8
            553             464               0.9
            553             465               1.2
            553             466               1.7
            534             466               1.8
            534             467               3.5
            534             468               4.4
            534             469               4.8
            534             470               5.0
            534             471               5.2
            534             472               5.7
            534             473               6.4
            534             474               7.0
            518             474               7.4
            518             475               7.5
            518             476               7.7
            518             477               8.2
            518             478               9.3
            518             479              10.1
            518             480              10.7
            518             481              11.2
            518             482              11.5
            518             483              12.9
            518             484              13.5
            518             485              14.6
            518             486              14.8
            518             487              15.6
            518             488              16.4
            518             489              17.1
            518             490              17.7
            518             491              18.3
            518             492              18.8
            518             493              19.2
            518             494              19.6
            518             495              20.1
            518             496              20.5
            518             497              20.7
            518             498              20.8
            518             499              21.2
            518             500              21.3
            518             501              21.9
            518             502              22.0
            518             503              22.3
            518             504              22.4
            518             505              22.5
            518             506              22.6
            518             507              22.7
            518             508              22.7
            518             509              22.7
            518             510              22.8
            518             511              22.8
            518             512              22.8
            518             513              22.8
            518             514              22.9
            518             515              22.9
            518             516              22.9
            518             517              22.9
            518             518              22.9

../solutions/ILP2/R08_06_05_20         518.000             518             518             478               2         0.00000          22.931               1

