             UB              LB           Time(s)
            527             245               0.2
            527             440               0.2
            527             452               0.2
            527             453               0.3
            503             453               0.3
            496             453               0.4
            478             453               0.4
            478             455               0.4
            461             455               0.4
            461             458               0.4
            461             460               0.4
            461             461               0.4

../solutions/ILP2/R07_08_08_00         461.000             461             461             461              48         0.00000           0.392               1

