             UB              LB           Time(s)
           1167             637               0.6
           1167             699               0.8
           1167             721               1.0
           1167             730               1.0
           1167             739               1.2
           1167             740               1.3
           1167             743               1.3
           1167             744               1.5
           1147             744              12.6
           1141             744              34.8
           1033             744              67.1
           1028             744              72.2
            984             744             249.0
            961             744             305.5
            957             744             433.0
            938             744             443.0
            931             744            1279.3

../solutions/ILP2/R07_20_04_00         744.000             744             931             931             126         0.20086        3600.023               0

