             UB              LB           Time(s)
            751             556               0.3
            751             614               0.5
            751             617               0.6
            751             631               0.6
            751             634               0.7
            751             635               0.7
            751             643               0.8
            751             644               0.8
            751             648               1.4
            751             650               1.4
            751             652               2.7
            751             656               3.7
            736             656               4.7
            736             657              13.8
            701             657              52.2
            697             657              53.8
            695             657              63.3
            695             658              65.0
            695             659              93.0
            695             660             127.1
            695             661             175.6
            695             662             270.3
            695             663             334.4
            695             664             440.6
            695             665             557.5
            695             666             724.4
            693             666            1314.5
            691             666            1668.4
            691             667            3543.0

../solutions/ILP2/R09_12_05_02         666.059             667             691             667              12         0.03473        3600.003               0

