             UB              LB           Time(s)
            495             386               0.0
            495             399               0.0
            495             403               0.0
            495             405               0.1
            495             406               0.3
            485             406               0.4
            485             407               0.4
            477             407               0.5
            477             409               0.6
            477             411               0.7
            470             411               0.9
            468             411               0.9
            468             412               0.9
            463             412               1.0
            463             414               1.0
            463             415               1.0
            463             416               1.0
            463             418               1.0
            463             419               1.0
            463             420               1.1
            463             421               1.1
            460             421               1.1
            460             422               1.2
            460             423               1.2
            460             424               1.3
            455             424               1.3
            455             425               1.3
            455             426               1.3
            455             427               1.4
            455             428               1.5
            451             428               1.5
            451             430               1.5
            451             431               1.6
            451             432               1.6
            451             433               1.6
            451             434               1.6
            451             435               1.6
            451             436               1.6
            451             437               1.6
            451             438               1.7
            451             439               1.7
            451             440               1.7
            451             441               1.7
            451             442               1.7
            451             443               1.7
            451             444               1.7
            451             445               1.8
            451             446               1.8
            451             447               1.8
            451             448               1.8
            451             449               1.8
            451             450               1.8
            451             451               1.8

../solutions/ILP2/R07_06_02_05         451.000             451             451             446               1         0.00000           1.788               1

