             UB              LB           Time(s)
            885             629               0.3
            885             673               0.4
            885             674               0.5
            885             676               0.6
            885             677               5.7
            885             678              23.6
            867             678              34.0
            867             679              91.6
            797             679              93.2
            795             679             111.6
            795             680             163.6
            728             680             174.2
            726             680             208.3
            726             681             246.4
            724             681             412.9
            724             682             460.7
            718             682             729.5
            716             682             733.2
            714             682             746.4
            714             683             824.5
            714             684            1816.3
            714             685            2278.6
            714             686            2848.1

../solutions/ILP2/R08_12_04_02         685.971             686             714             676              19         0.03922        3600.005               0

