             UB              LB           Time(s)
            904             542               0.7
            904             672               0.8
            904             674               1.0
            904             686               1.1
            904             696               1.2
            904             697               1.2
            904             698               2.0
            904             701               2.6
            904             721               2.8
            872             721              13.9
            872             722              30.5
            872             723              67.2
            870             723             102.3
            870             724             107.0
            870             725             114.8
            852             725             131.7
            824             725             133.9
            819             725             137.0
            819             726             138.7
            819             728             144.5
            819             729             154.3
            819             730             191.9
            804             731             203.1
            804             732             206.5
            804             734             219.5
            804             735             229.0
            794             735             231.3
            794             736             242.0
            794             737             256.7
            791             737             277.2
            791             738             356.1
            791             739             490.2
            791             740             628.8
            791             741             722.0
            789             741             922.1
            789             742             950.1
            789             743            1516.7

../solutions/ILP2/R06_12_12_05         742.849             743             789             739              10         0.05830        3600.003               0

