             UB              LB           Time(s)
            671             473               0.2
            671             563               0.3
            671             565               0.3
            671             566               0.4
            671             573               0.4
            671             576               0.5
            671             586               0.5
            671             589               0.5
            671             590               0.5
            671             591               0.8
            671             592               0.9
            671             593               2.8
            671             594               8.9
            662             594               8.9
            648             594              20.0
            646             594              24.1
            640             594              26.3
            638             594              27.9
            628             594              30.4
            628             595              30.5
            621             595              85.8
            621             596             106.6
            621             597             177.4
            617             597             191.8
            617             598             279.3
            616             598             365.9
            616             599             384.8
            616             600             803.8
            616             601             926.4
            616             602            1068.2
            616             603            1303.7
            616             604            1571.3
            616             605            1915.6
            616             606            2227.4
            616             607            2578.0
            616             608            3002.4

../solutions/ILP2/R09_10_05_02         607.993             608             616             598               9         0.01299        3600.005               0

