             UB              LB           Time(s)
            671             473               0.2
            671             563               0.3
            671             565               0.3
            671             566               0.4
            671             573               0.4
            671             576               0.5
            671             586               0.5
            671             590               0.5
            671             591               0.8
            671             592               0.8
            652             592               1.7
            651             592               2.0
            647             592               2.2
            647             593               2.3
            646             593               2.4
            645             593               2.8
            645             594               5.5
            645             595               7.0
            636             595              11.7
            626             595              17.1
            612             595              19.2
            610             595              20.2
            610             596              27.5
            608             596              34.2
            607             596              38.2
            607             597              38.3
            607             598              50.0
            607             599              64.0
            607             600             104.3
            607             601             158.7
            607             602             223.7
            607             603             342.1
            607             604             689.8
            607             605            1416.7
            607             606            2076.9
            607             607            2164.2

../solutions/ILP2/R09_10_05_01         607.000             607             607             597              10         0.00000        2164.200               1

