             UB              LB           Time(s)
            872             543               0.2
            872             658               0.3
            872             705               0.3
            872             725               0.4
            872             726               0.5
            872             729               3.1
            872             730               9.2
            872             731               9.8
            872             732              11.0
            872             733              22.4
            846             733              29.1
            841             733              35.8
            819             733              36.6
            819             734              46.0
            819             735              52.0
            819             736              62.0
            819             737              80.6
            819             738              96.6
            819             739             146.5
            814             739             230.8
            814             740             249.1
            814             741             372.5
            814             742             574.1
            814             743             818.3
            814             744             897.2
            814             745             951.5
            814             746            1006.1
            814             747            1094.6
            814             748            1234.6
            814             749            1459.4
            812             749            1704.4
            812             750            1755.3
            809             750            1936.4
            807             750            2120.6
            807             751            2129.7
            807             752            2731.2
            807             753            3291.3

../solutions/ILP2/R06_10_05_10         752.644             753             807             747               6         0.06691        3600.005               0

