             UB              LB           Time(s)
            872             543               0.0
            872             655               0.0
            872             659               0.1
            872             683               0.1
            872             684               0.1
            872             687               0.1
            872             694               0.1
            872             695               0.2
            872             696               0.2
            872             710               0.3
            872             720               0.3
            872             722               0.5
            872             729               0.5
            867             729               0.6
            821             729               0.7
            821             730               0.8
            769             730               1.0
            769             731               1.1
            769             732               1.3
            741             732               1.5
            739             732               3.6
            732             732               3.6

../solutions/ILP2/R06_10_03_00         732.000             732             732             732              46         0.00000           3.648               1

