             UB              LB           Time(s)
            557             397               0.1
            557             424               0.1
            557             427               0.8
            557             430               1.0
            557             431               1.2
            557             432               1.7
            544             432               2.2
            542             432               2.2
            513             432               2.7
            496             432               3.0
            496             434               4.0
            496             438               4.2
            495             442               4.8
            495             443               5.2
            495             444               5.3
            495             446               5.3
            494             446               6.2
            493             446               7.3
            478             446               7.5
            476             446               7.9
            476             447               8.0
            476             449               8.3
            476             450               8.4
            474             450               8.8
            474             451               8.9
            469             451               9.1
            468             451               9.5
            468             452               9.5
            468             454               9.5
            468             455               9.5
            468             456               9.6
            468             458               9.6
            468             459              10.3
            468             460              10.7
            468             461              10.8
            468             462              10.8
            468             463              12.0
            467             463              14.1
            467             464              15.2
            467             465              24.7
            467             466              31.8
            467             467              32.3

../solutions/ILP2/R07_08_08_01         467.000             467             467             461               6         0.00000          32.273               1

