             UB              LB           Time(s)
            722             382               0.1
            722             486               0.1
            722             491               0.1
            722             495               0.1
            722             496               0.4
            722             504               0.4
            722             506               0.5
            722             519               0.5
            722             520               0.5
            722             521               0.9
            718             521               2.8
            718             525               2.9
            718             526               2.9
            718             542               3.1
            718             544               3.2
            696             544              14.3
            693             544              14.9
            693             545              16.5
            693             546              23.3
            693             547              28.2
            693             548              29.7
            693             549              31.3
            661             549              53.1
            567             549              63.8
            567             550              69.4
            567             551              69.7
            567             552              70.1
            567             553              70.6
            567             554              71.3
            567             555              71.6
            567             556              71.8
            567             557              71.9
            567             558              71.9
            567             559              72.0
            567             560              72.2
            567             561              72.2
            561             561              77.8

../solutions/ILP2/R05_12_02_00         561.000             561             561             561              50         0.00000          77.841               1

