             UB              LB           Time(s)
            801             529               0.1
            757             529               0.1
            757             661               0.1
            757             667               0.2
            721             667               0.9
            721             668               0.9
            719             668               1.1
            701             668               1.2
            701             669               1.3
            695             669               2.2
            689             669               2.4
            689             670               3.6
            687             670              13.1
            685             670              13.8
            681             670              14.2
            681             671              20.2
            681             672              24.7
            681             673              36.2
            681             674              46.6
            681             675              59.0
            681             676              76.5
            681             677              99.2
            681             678             115.2
            681             679             129.0
            681             680             133.6
            681             681             134.2

../solutions/ILP2/R06_08_08_02         681.000             681             681             669               6         0.00000         134.232               1

