             UB              LB           Time(s)
            909             656               2.6
            909             679               2.9
            909             680               3.0
            909             724               3.3
            909             726               3.3
            909             730               3.8
            909             731               3.9
            900             731              36.5
            900             732             111.7
            900             737             112.9
            900             738             137.9
            900             739             143.8
            900             740             156.9
            900             741             164.0
            900             742             167.6
            900             743             169.1
            900             744             172.6
            900             745             173.9
            900             746             180.8
            900             747             186.7
            900             748             224.8
            900             749             654.6
            873             749            1739.6
            863             749            1891.8
            858             749            1926.7
            853             749            2071.5
            848             749            2084.5
            840             749            2979.5
            840             750            3267.3
            839             750            3331.0

../solutions/ILP2/R09_15_15_05         749.011             750             839             794               9         0.10608        3600.013               0

