             UB              LB           Time(s)
            751             556               0.1
            751             614               0.1
            751             618               0.2
            751             633               0.2
            751             640               0.3
            751             644               0.3
            751             647               0.6
            751             648               1.2
            751             649               1.2
            732             649               1.2
            732             653               2.5
            732             654               2.5
            732             656               2.7
            732             657               3.7
            705             657               4.7
            667             657               7.6
            667             658               7.7
            667             659               7.7
            667             660               7.7
            667             661               7.8
            667             662               7.8
            667             663               7.8
            667             664               7.8
            667             665               7.8
            667             666               7.9
            667             667               7.9

../solutions/ILP2/R09_12_04_00         667.000             667             667             667              66         0.00000           7.918               1

